,Gender,12percentage,CollegeTier,Degree,Specialization,collegeGPA,CollegeState,Salary
1788,1,71.4,2,0,3,77.0,16,95000
1789,1,61.4,2,0,15,58.0,11,305000
1790,1,65.0,2,0,8,75.0,25,325000
1791,0,90.0,2,0,5,74.36,0,305000
1792,1,66.8,2,0,13,69.98,23,200000
1793,1,75.0,2,0,12,70.0,11,350000
1794,1,91.3,1,0,15,78.2,10,850000
1795,1,53.17,2,0,3,60.0,14,280000
1796,1,84.4,2,0,15,88.6,11,440000
1797,1,91.25,2,0,3,78.9,20,300000
1798,0,94.33,2,0,13,83.63,11,275000
1799,1,67.0,2,0,3,52.0,14,85000
1800,1,72.8,2,0,15,75.2,16,395000
1801,1,81.0,2,0,4,76.2,17,290000
1802,0,87.8,2,0,4,72.3,21,325000
1803,0,64.0,2,0,13,73.4,18,210000
1804,1,70.0,2,0,16,82.7,20,390000
1805,1,59.0,2,0,8,65.16,23,180000
1806,1,90.0,2,0,3,71.8,21,1300000
1807,1,83.62,2,0,8,62.71,11,250000
1808,1,76.0,2,0,4,67.22,13,120000
1809,0,74.0,2,0,6,88.0,20,200000
1810,1,64.0,2,0,13,79.0,24,150000
1811,1,90.0,1,0,1,59.0,14,345000
1812,1,53.0,2,0,15,71.0,16,320000
1813,1,56.3,2,0,4,81.7,16,450000
1814,1,82.2,2,0,8,71.1,23,340000
1815,1,69.16,2,0,13,66.0,11,350000
1816,0,71.66,2,0,13,69.03,11,400000
1817,1,82.2,2,0,15,75.0,7,390000
1818,0,83.75,2,0,3,70.0,20,325000
1820,1,54.0,2,0,4,64.0,23,145000
1821,1,65.0,2,0,8,67.2,23,120000
1822,0,95.8,2,0,3,78.0,0,420000
1823,1,60.5,2,0,9,63.1,20,130000
1824,0,81.8,1,0,14,85.5,17,700000
1825,1,87.2,2,0,13,68.5,21,310000
1826,1,93.9,2,0,4,75.67,0,145000
1827,1,69.0,2,0,4,70.0,25,370000
1828,1,78.0,2,0,8,81.3,23,360000
1829,0,93.0,2,0,13,74.3,23,340000
1830,1,69.0,1,0,9,70.0,4,120000
1831,0,65.4,2,0,13,74.68,13,300000
1832,0,93.2,2,0,3,79.7,23,500000
1833,1,92.0,2,0,4,73.0,0,305000
1834,1,65.16,2,0,3,74.81,11,530000
1835,1,56.0,2,0,5,68.4,18,240000
1836,1,83.4,2,0,3,73.3,23,150000
1837,0,81.0,2,0,8,73.9,20,520000
1838,1,60.0,2,0,11,62.5,14,110000
1839,1,87.0,2,0,4,78.5,11,600000
1840,1,89.33,2,0,5,77.0,20,40000
1841,1,86.8,2,0,7,70.0,0,570000
1842,0,88.0,2,0,16,73.0,0,220000
1843,1,85.2,2,0,13,73.4,0,290000
1844,1,84.0,2,0,4,67.0,23,320000
1845,1,91.0,2,0,8,72.85,0,180000
1846,1,65.6,2,0,4,63.33,23,95000
1847,1,66.2,2,0,13,74.78,23,95000
1848,1,58.0,2,3,2,68.0,24,240000
1849,1,78.0,2,0,15,64.25,23,320000
1850,1,88.0,2,3,2,82.0,21,495000
1851,1,73.6,2,0,13,65.6,20,355000
1852,1,82.0,1,0,9,78.9,4,300000
1854,1,81.5,2,0,4,57.64,23,400000
1855,1,84.5,2,0,8,68.0,11,360000
1856,0,74.0,2,3,2,78.0,7,300000
1857,0,83.6,2,0,13,73.0,7,450000
1858,1,81.5,2,0,13,65.18,14,105000
1859,1,87.4,2,0,13,81.89,24,290000
1860,1,90.0,2,0,8,68.0,20,280000
1861,0,92.5,2,0,13,75.5,14,325000
1862,1,86.0,2,0,8,65.59,0,335000
1863,1,78.3,1,0,8,74.4,4,325000
1864,1,76.0,2,0,13,69.43,13,300000
1865,1,60.2,2,0,8,81.0,25,210000
1866,1,78.2,2,0,13,71.0,23,500000
1867,1,68.0,2,0,4,63.4,23,180000
1868,0,94.7,2,0,8,81.11,0,300000
1869,1,83.0,2,0,7,64.86,14,335000
1870,1,83.0,2,0,8,72.0,23,240000
1871,0,87.66,2,0,8,79.8,11,400000
1872,1,69.6,2,0,4,61.06,23,210000
1873,0,94.7,2,0,8,67.0,20,205000
1874,1,72.46,2,0,16,62.0,14,200000
1875,1,61.8,2,0,8,62.6,7,180000
1876,0,71.0,2,0,7,75.0,16,610000
1877,1,86.6,2,0,4,85.6,22,200000
1878,0,78.0,2,0,3,78.0,7,400000
1879,1,62.0,2,0,3,71.9,18,620000
1880,1,77.0,2,0,4,73.08,17,405000
1881,1,90.0,2,0,4,76.0,21,335000
1882,1,81.0,2,0,4,71.64,3,95000
1883,0,62.0,2,0,8,71.0,21,205000
1884,1,53.0,2,0,13,73.0,23,275000
1885,1,60.16,2,0,8,57.81,11,280000
1886,1,79.4,2,0,15,68.58,17,115000
1887,1,88.3,2,0,8,75.52,21,335000
1888,1,80.4,2,0,7,63.6,11,630000
1889,0,79.2,2,0,4,80.05,23,305000
1890,1,83.34,2,0,4,58.8,14,490000
1891,1,79.23,2,0,8,70.0,18,240000
1892,1,50.0,2,0,16,65.0,11,215000
1893,1,85.4,1,0,4,63.0,20,370000
1894,0,73.63,2,0,8,66.45,20,300000
1895,1,83.6,2,0,4,71.36,23,350000
1896,1,63.4,2,0,3,70.7,23,180000
1897,0,96.0,2,0,6,62.0,21,200000
1898,1,64.8,2,0,13,63.7,7,145000
1899,1,72.2,2,0,7,63.0,18,120000
1900,1,65.0,2,0,9,62.0,20,325000
1901,0,94.0,2,0,3,82.24,20,360000
1902,1,81.1,2,0,13,72.44,21,180000
1903,1,77.0,2,0,13,76.0,23,550000
1904,0,50.5,2,3,2,78.0,11,500000
1905,1,80.6,2,0,3,71.72,23,415000
1906,1,82.6,2,0,13,75.8,23,400000
1907,1,77.8,2,0,8,69.48,23,360000
1908,1,79.0,2,0,13,71.0,20,200000
1909,1,81.0,2,0,15,67.0,21,275000
1910,1,73.67,2,0,8,72.7,15,900000
1911,0,69.0,2,0,8,63.0,7,120000
1912,1,90.0,2,0,4,74.0,21,205000
1913,1,83.6,1,0,13,81.0,8,315000
1914,1,74.4,2,0,13,72.0,23,120000
1915,1,69.8,2,0,8,62.2,24,240000
1916,1,91.7,2,0,3,67.0,21,350000
1917,1,76.6,2,0,13,77.85,18,470000
1918,0,78.66,2,0,3,69.47,14,420000
1919,1,88.1,2,0,9,62.57,21,345000
1920,1,86.0,2,0,8,74.5,11,530000
1921,1,86.6,2,0,14,74.24,4,320000
1922,1,73.0,2,0,4,76.0,25,345000
1923,1,89.0,2,0,4,76.6,21,360000
1924,1,72.0,2,3,2,68.15,14,240000
1925,1,65.0,2,0,4,71.0,23,240000
1926,1,73.4,2,0,13,68.25,23,520000
1927,1,56.0,2,0,4,54.0,14,340000
1928,1,78.6,2,0,9,71.2,23,410000
1929,0,82.0,2,0,3,76.0,11,550000
1930,1,66.0,2,0,13,64.0,23,450000
1931,0,66.8,2,0,8,68.5,23,200000
1932,1,89.5,2,0,15,75.86,0,105000
1933,0,72.0,2,3,2,72.0,18,100000
1934,0,94.9,2,0,4,75.0,0,275000
1935,1,75.5,2,0,7,60.99,14,205000
1936,1,76.6,2,0,4,66.12,23,360000
1937,0,74.0,1,2,3,88.0,23,450000
1938,1,81.6,2,0,13,81.8,20,500000
1939,1,52.0,2,3,2,75.5,16,640000
1940,1,49.67,2,3,2,81.48,20,95000
1941,1,91.6,2,0,13,73.7,0,410000
1942,1,92.2,2,0,4,75.12,21,300000
1943,1,84.6,2,0,15,68.8,23,295000
1944,1,73.0,2,0,4,78.9,7,220000
1945,1,79.8,2,0,3,81.9,23,445000
1946,1,70.2,2,0,4,65.66,23,180000
1947,1,73.0,2,0,8,72.54,23,165000
1948,0,91.5,2,0,3,77.8,21,350000
1949,1,65.9,2,0,3,81.8,20,240000
1950,1,80.1,2,0,8,77.5,20,395000
1951,1,74.8,2,0,3,88.6,20,400000
1952,1,67.0,2,0,4,57.5,11,400000
1953,1,75.9,2,0,3,69.72,23,400000
1954,1,67.2,2,0,13,60.08,23,350000
1955,0,77.4,2,0,4,60.0,7,140000
1956,0,60.0,2,0,4,77.22,17,300000
1957,1,73.6,2,0,3,71.54,12,560000
1958,1,75.4,1,0,3,74.1,13,335000
1959,0,65.0,2,0,13,78.0,4,470000
1960,1,66.8,2,0,9,78.0,16,325000
1961,1,71.0,2,0,7,55.45,14,265000
1962,1,84.4,2,0,13,67.44,23,120000
1963,1,60.0,2,0,8,50.0,18,180000
1964,1,80.0,2,0,15,70.02,17,180000
1965,1,89.0,2,0,4,77.0,20,365000
1966,1,74.0,2,2,3,83.2,18,650000
1967,1,55.44,2,3,2,67.0,17,120000
1968,0,88.9,2,0,7,65.8,21,120000
1969,1,86.0,1,3,2,67.4,25,650000
1970,1,83.2,2,0,8,78.39,17,180000
1971,1,58.8,2,0,13,73.3,23,300000
1972,0,89.2,2,0,3,79.43,23,300000
1973,1,75.5,2,0,8,80.42,23,580000
1974,1,80.4,2,0,3,87.65,25,35000
1975,1,68.3,2,0,13,76.0,23,340000
1976,1,81.0,2,0,10,72.0,23,220000
1977,1,97.0,2,0,8,79.0,0,380000
1978,1,82.8,2,0,13,81.1,25,690000
1979,1,82.0,2,0,4,71.0,21,430000
1980,0,91.0,2,0,3,76.32,23,930000
1981,1,55.8,2,3,2,63.0,12,120000
1982,0,65.8,2,0,13,69.7,23,340000
1983,1,76.8,2,0,13,73.6,23,145000
1984,1,72.0,2,0,3,73.0,13,500000
1985,1,94.4,2,0,8,73.75,21,220000
1986,1,86.0,2,0,4,74.15,23,300000
1987,1,73.0,2,0,13,66.0,13,120000
1988,1,95.6,2,0,8,75.6,20,350000
1989,0,82.9,2,0,4,91.0,17,180000
1990,1,80.2,2,0,7,64.91,14,95000
1991,1,77.6,2,0,3,65.57,11,645000
1993,0,76.12,2,0,7,63.58,14,300000
1994,1,60.01,2,0,3,71.52,23,280000
1995,0,93.0,2,2,3,96.7,0,560000
1996,1,68.6,2,0,15,60.22,23,120000
1997,1,60.0,2,0,4,66.0,23,145000
1998,1,82.53,2,0,13,66.0,14,655000
1999,1,85.67,2,0,16,75.0,20,100000
2000,0,83.0,2,0,8,68.6,23,350000
2001,1,60.33,2,0,12,58.0,11,300000
2002,1,70.6,2,0,15,72.0,17,180000
2003,1,66.6,2,0,13,76.0,23,180000
2004,1,64.0,2,0,13,72.0,16,425000
2005,1,72.2,2,0,3,64.09,18,320000
2006,1,74.33,2,0,3,77.89,11,430000
2007,1,64.0,2,0,4,69.0,23,240000
2008,0,81.0,2,0,4,78.5,20,100000
2009,1,73.6,2,0,15,61.42,23,420000
2010,1,68.4,2,0,13,67.84,23,315000
2011,1,65.0,2,0,13,66.0,3,325000
2012,1,70.6,2,0,3,68.95,23,645000
2013,0,80.0,2,0,0,79.0,20,105000
2014,0,62.66,2,0,13,72.22,11,400000
2015,1,68.2,2,0,8,60.12,17,180000
2016,1,73.0,2,0,13,64.7,23,300000
2017,1,67.0,2,0,8,75.37,11,450000
2018,0,72.0,2,0,13,70.0,21,200000
2019,1,50.0,2,0,8,69.48,11,910000
2020,1,49.0,2,0,13,62.0,24,360000
2021,1,86.4,2,0,3,73.12,13,160000
2022,0,72.0,2,0,8,68.0,0,100000
2023,1,65.0,2,0,13,57.25,14,250000
2024,1,78.8,1,0,8,71.14,23,450000
2025,0,75.0,2,0,13,75.0,20,300000
2026,1,85.1,2,0,8,85.1,24,370000
2027,1,76.4,2,0,8,65.0,14,310000
2028,1,85.9,2,0,8,72.24,0,240000
2029,0,75.69,1,0,13,67.6,18,180000
2030,0,86.9,2,0,3,71.02,0,265000
2031,1,80.9,2,0,13,76.6,20,350000
2032,1,73.4,2,0,15,73.3,23,280000
2033,1,74.0,2,0,3,71.48,11,210000
2034,1,69.9,2,0,3,63.0,23,230000
2035,1,63.4,1,0,13,70.83,4,350000
2036,1,61.57,2,0,4,76.0,20,100000
2037,1,83.0,1,0,3,81.8,9,460000
2038,1,80.33,2,0,13,63.0,14,450000
2039,0,71.0,2,0,15,73.5,23,250000
2040,1,60.0,2,3,2,70.0,23,160000
2041,0,67.4,2,0,9,67.6,23,180000
2042,1,77.8,2,0,13,69.88,23,350000
2043,0,75.67,2,0,3,66.67,14,250000
2044,1,89.6,2,0,9,73.33,23,310000
2045,1,64.88,2,0,4,73.0,23,240000
2046,1,86.0,2,0,15,82.0,17,200000
2047,0,67.6,2,0,3,71.2,23,210000
2048,0,64.43,2,0,13,63.0,23,350000
2049,1,62.2,1,0,4,73.12,4,300000
2050,0,77.8,2,0,8,65.35,23,145000
2051,1,65.25,2,3,2,71.7,20,110000
2052,1,60.0,2,0,4,61.0,24,300000
2053,1,71.0,1,0,15,73.4,17,570000
2054,0,71.8,2,0,3,76.18,18,300000
2055,0,80.0,2,0,9,80.7,21,205000
2056,1,68.8,2,0,8,80.2,11,325000
2057,0,86.29,2,0,8,77.14,20,75000
2058,1,65.5,2,0,3,70.0,16,320000
2059,1,68.2,2,0,13,72.56,23,395000
2060,0,94.75,2,0,9,89.0,20,305000
2061,1,72.0,2,0,4,76.0,23,220000
2062,0,94.6,1,0,4,83.0,23,655000
2063,1,52.0,2,0,13,68.0,23,270000
2064,1,86.0,2,0,4,72.0,21,120000
2065,1,80.7,2,0,13,74.3,20,215000
2066,1,66.8,2,0,7,77.6,16,400000
2067,1,66.0,2,0,5,78.0,25,335000
2068,0,68.0,2,0,13,58.79,14,160000
2069,1,73.0,2,0,3,78.7,23,150000
2070,0,81.3,2,0,4,76.56,23,100000
2071,0,76.6,2,0,8,82.0,17,145000
2072,1,74.0,2,3,2,68.0,20,385000
2073,1,66.0,2,0,4,74.64,23,75000
2074,1,80.4,2,0,13,76.0,24,400000
2075,1,79.83,2,0,13,72.3,14,330000
2076,1,72.4,2,0,3,66.13,23,450000
2077,1,71.0,2,0,3,77.0,20,550000
2078,1,80.0,2,0,13,80.3,7,480000
2079,1,75.0,2,0,8,73.0,17,220000
2080,1,58.0,2,0,12,61.49,11,335000
2081,1,72.0,2,0,4,71.0,4,325000
2082,0,73.6,2,0,4,75.5,13,215000
2083,1,63.0,2,0,6,62.02,23,150000
2084,0,87.4,2,0,8,76.9,0,115000
2085,1,82.2,2,0,3,76.6,23,360000
2086,1,62.0,2,0,15,72.0,6,1200000
2087,0,76.0,2,0,4,76.0,1,300000
2088,1,83.0,2,0,3,73.8,24,415000
2089,1,84.4,1,0,13,77.5,17,400000
2090,1,62.0,2,0,13,80.0,2,180000
2091,0,69.0,2,0,4,68.72,13,400000
2092,1,73.2,2,0,4,76.54,23,525000
2093,1,62.81,2,0,3,61.51,14,110000
2094,1,81.8,2,0,3,71.6,4,380000
2095,1,52.0,2,0,16,58.59,14,170000
2096,1,91.0,2,0,3,70.35,13,400000
2097,1,65.8,2,0,8,64.8,23,200000
2098,1,58.0,2,3,2,78.0,20,345000
2099,1,59.66,2,3,2,66.0,20,220000
2100,0,56.0,2,0,3,72.0,14,200000
2101,0,95.4,2,0,8,80.8,21,525000
2102,1,70.0,2,0,13,70.0,23,170000
2103,1,60.13,2,0,8,67.57,23,180000
2104,1,50.0,2,0,4,70.0,16,85000
2105,1,91.25,2,0,9,75.0,20,150000
2106,1,61.0,2,0,4,73.94,13,400000
2107,1,60.2,2,0,13,69.54,23,325000
2108,1,71.0,2,0,3,72.34,23,360000
2109,1,86.0,2,0,13,75.6,21,330000
2110,1,80.6,2,0,4,71.9,12,300000
2111,0,81.16,2,0,9,78.5,16,550000
2112,1,77.7,2,0,13,76.0,13,420000
2113,1,77.0,2,0,13,66.0,11,60000
2114,1,74.0,2,0,4,67.3,23,300000
2115,1,75.0,2,3,2,74.33,14,180000
2116,0,71.8,2,0,4,75.5,23,325000
2117,1,50.4,2,0,3,58.1,6,180000
2118,1,74.5,2,0,13,75.0,21,340000
2119,0,91.0,2,0,10,81.0,20,360000
2120,1,78.4,2,0,5,69.68,23,110000
2121,1,61.0,2,0,8,67.0,18,200000
2122,1,56.6,2,0,4,62.1,23,210000
2123,1,91.3,2,0,3,78.56,20,450000
2124,1,78.0,2,0,5,71.0,11,400000
2125,1,77.0,2,0,8,83.0,25,265000
2126,1,63.6,2,0,13,64.94,11,515000
2127,1,61.6,1,0,15,72.0,13,1300000
2128,1,87.2,2,0,8,87.9,23,400000
2129,1,67.8,2,0,3,74.6,23,450000
2130,0,87.0,2,0,3,76.0,0,335000
2131,1,69.84,2,0,13,69.0,23,125000
2132,1,61.2,2,0,7,65.24,23,240000
2133,1,58.0,2,0,3,71.0,23,340000
2134,1,93.5,2,0,3,74.3,21,555000
2135,1,70.6,2,0,8,62.93,21,300000
2136,1,65.0,2,0,13,63.0,23,105000
2138,1,66.6,2,0,8,55.33,16,300000
2139,1,88.6,2,0,13,75.9,21,240000
2140,1,72.0,1,0,4,71.34,4,350000
2141,1,61.0,1,0,15,65.2,1,800000
2142,1,68.2,2,0,3,72.95,23,335000
2143,0,78.2,2,0,7,83.0,8,360000
2144,1,67.17,2,0,4,68.65,11,400000
2145,1,70.0,2,0,4,84.1,13,320000
2146,1,73.0,1,0,13,66.6,6,450000
2147,1,56.04,2,0,4,60.48,18,120000
2148,1,76.6,2,0,4,71.94,23,195000
2149,1,72.4,2,0,3,69.68,23,200000
2150,1,65.0,2,0,4,64.06,18,105000
2151,1,88.0,1,0,8,70.68,4,375000
2152,1,78.0,1,0,4,63.3,23,610000
2153,1,73.2,2,0,4,70.0,17,250000
2154,1,84.8,2,0,4,75.9,20,155000
2155,0,97.1,2,0,15,81.49,0,320000
2156,0,71.0,2,0,4,65.5,23,240000
2157,1,60.6,2,3,2,77.78,23,240000
2158,0,90.67,2,0,8,86.77,20,300000
2159,0,57.5,2,0,4,64.25,11,120000
2160,1,70.33,2,0,7,63.5,14,335000
2161,1,94.5,2,0,8,72.69,21,120000
2162,1,64.4,2,0,3,74.8,23,750000
2163,1,81.42,2,0,9,65.41,20,140000
2164,1,54.8,2,0,13,69.04,23,180000
2165,0,80.6,2,0,4,71.06,23,290000
2166,1,82.6,2,0,8,70.03,7,320000
2167,1,65.0,2,0,7,64.47,11,100000
2168,1,72.2,2,0,15,78.84,23,300000
2169,1,67.0,2,0,4,70.7,16,300000
2170,0,63.2,2,0,15,66.6,23,550000
2171,1,82.0,2,0,8,80.1,23,300000
2172,1,58.0,2,0,8,59.0,23,180000
2173,1,69.8,2,0,8,66.33,4,445000
2174,1,78.3,2,0,15,73.52,23,270000
2175,1,75.0,2,0,3,60.56,14,240000
2176,1,63.0,2,0,4,61.02,17,105000
2177,1,92.0,2,0,3,77.2,0,530000
2178,0,82.4,2,0,13,74.27,23,350000
2179,0,89.0,2,0,4,72.0,20,200000
2180,1,87.25,1,0,4,77.3,4,400000
2181,0,78.0,2,0,4,82.1,25,335000
2182,0,59.0,2,0,8,60.5,23,105000
2183,1,79.0,2,0,13,63.12,23,340000
2184,1,87.0,2,0,3,86.5,11,530000
2185,1,74.4,2,0,8,80.0,25,480000
2186,0,74.0,2,3,2,89.0,10,470000
2187,1,48.0,2,3,2,60.0,4,100000
2188,1,70.0,2,0,15,62.4,24,675000
2189,1,63.0,2,0,4,66.0,7,180000
2190,0,77.0,2,0,8,74.6,23,225000
2191,1,55.0,2,3,2,66.0,7,530000
2192,1,83.7,2,0,9,61.35,0,130000
2193,1,65.8,2,0,15,81.0,23,200000
2194,0,55.2,2,0,13,69.92,23,350000
2195,1,62.2,2,0,9,75.0,20,120000
2196,1,72.8,2,0,8,71.41,23,105000
2197,1,84.0,2,0,4,71.0,23,325000
2198,1,61.6,2,0,8,74.26,23,160000
2199,0,67.0,2,3,2,73.0,24,180000
2200,1,75.0,2,0,9,87.56,23,330000
2201,1,63.4,2,0,7,68.28,23,210000
2202,1,76.2,2,0,13,70.7,23,240000
2203,0,82.0,2,0,3,71.0,14,325000
2204,1,66.0,2,0,13,90.0,23,375000
2205,1,68.2,2,3,2,65.0,21,95000
2206,1,59.0,2,0,8,63.0,24,100000
2207,1,68.8,2,3,2,67.8,23,145000
2208,1,76.8,2,3,2,74.0,13,540000
2209,1,74.33,2,0,3,69.0,11,265000
2210,0,79.0,2,0,3,75.99,23,385000
2211,1,65.2,2,0,3,73.32,23,350000
2212,1,77.0,2,0,9,80.0,20,100000
2213,0,85.0,1,0,4,68.0,4,700000
2214,1,65.8,2,0,7,67.69,14,240000
2215,1,62.0,2,3,2,71.6,23,215000
2216,0,96.0,2,0,8,79.98,21,440000
2217,1,64.0,2,0,10,67.7,23,200000
2218,1,63.0,2,2,16,88.0,11,200000
2219,1,83.7,2,0,4,72.19,0,120000
2220,1,78.0,2,0,8,64.0,7,265000
2221,1,81.6,2,0,3,62.0,0,570000
2222,1,60.36,2,0,3,61.44,14,100000
2223,1,69.0,2,3,2,65.5,23,480000
2224,1,69.0,2,0,13,68.0,7,720000
2225,1,67.6,2,0,8,62.7,10,380000
2226,1,74.0,2,0,7,76.0,17,200000
2227,1,81.33,2,0,3,74.5,13,455000
2228,1,76.0,2,0,13,68.0,18,350000
2229,1,87.5,2,0,13,77.0,21,140000
2230,1,81.0,2,0,4,74.44,7,460000
2231,0,86.0,2,0,4,82.0,17,315000
2232,1,81.2,1,0,9,70.3,17,300000
2233,0,73.8,2,0,13,73.0,6,95000
2234,1,88.0,2,0,13,74.74,23,350000
2235,1,55.0,2,0,4,67.0,16,240000
2236,1,56.0,2,0,4,65.0,18,180000
2237,1,78.0,2,0,13,73.17,23,300000
2238,1,70.0,2,0,4,78.0,25,800000
2239,1,66.66,2,0,3,66.22,23,140000
2240,1,78.2,2,0,15,91.0,25,300000
2241,1,87.9,2,0,4,69.36,0,100000
2242,0,81.0,2,0,4,75.85,7,300000
2243,1,71.0,2,0,13,68.0,13,180000
2244,1,77.1,2,0,6,76.5,20,2300000
2245,0,67.0,2,0,4,67.0,21,120000
2246,1,86.7,2,0,3,74.79,21,590000
2247,1,64.08,2,0,16,55.0,14,110000
2248,1,69.0,2,0,13,72.0,7,205000
2249,0,77.0,2,0,4,79.9,17,1800000
2250,1,76.0,2,3,2,66.0,17,540000
2251,1,57.5,2,0,8,60.0,23,360000
2252,1,77.0,2,0,13,76.0,23,240000
2253,1,81.4,2,0,3,72.44,12,450000
2254,1,81.5,2,0,7,77.0,14,310000
2255,1,67.0,2,0,4,68.0,7,150000
2256,1,66.0,2,0,13,72.0,18,240000
2257,1,90.66,2,0,8,82.53,11,600000
2258,1,82.0,2,3,2,83.0,23,240000
2259,1,74.0,2,3,2,81.0,17,145000
2260,1,83.6,2,0,9,80.16,0,300000
2261,1,96.7,2,0,9,80.0,0,550000
2262,1,64.0,2,0,13,62.0,20,110000
2263,0,78.83,2,0,13,69.43,14,330000
2264,1,80.5,2,0,7,79.98,16,505000
2265,1,75.0,2,0,3,69.0,23,335000
2266,1,80.0,2,0,8,75.69,11,395000
2267,1,74.4,2,2,13,75.9,23,300000
2268,1,73.2,2,0,3,69.64,23,150000
2269,1,92.2,2,0,8,70.24,0,330000
2270,1,64.0,2,0,5,70.44,2,180000
2271,0,62.8,2,0,3,69.98,23,300000
2272,0,91.2,2,0,8,78.0,21,200000
2273,0,68.8,2,0,9,75.16,23,105000
2274,0,66.0,2,0,3,63.0,14,360000
2275,1,64.0,2,0,13,67.0,23,460000
2276,1,74.0,2,0,5,59.0,12,100000
2277,1,87.7,2,0,8,70.02,21,150000
2278,1,86.6,2,0,8,72.0,12,370000
2279,0,67.23,2,0,3,75.08,18,180000
2280,1,73.0,2,0,8,65.95,23,320000
2281,1,67.5,2,0,7,61.93,14,300000
2282,1,59.2,2,0,8,66.5,23,360000
2283,1,55.0,2,3,2,64.0,17,105000
2284,1,81.2,2,0,3,80.26,13,490000
2285,1,68.4,2,0,8,72.0,17,350000
2286,1,75.6,1,0,11,73.12,23,180000
2287,1,94.9,2,0,8,72.95,21,150000
2288,1,62.5,2,0,4,77.7,25,100000
2289,1,85.56,2,0,6,66.56,23,335000
2290,1,84.0,2,0,3,83.86,24,420000
2291,0,72.0,2,0,4,74.0,25,235000
2292,1,66.0,2,0,4,62.5,17,60000
2293,1,82.0,1,0,8,67.0,7,610000
2294,1,71.5,2,0,3,60.13,0,115000
2295,1,88.77,1,0,3,72.6,18,4000000
2296,1,88.0,2,2,8,81.5,13,180000
2297,0,65.6,2,0,13,68.66,7,350000
2298,1,75.14,2,0,6,89.4,16,250000
2299,1,76.8,2,0,9,69.93,17,225000
2300,1,56.0,2,0,4,69.4,13,145000
2301,1,68.0,2,0,8,68.16,7,265000
2302,1,65.0,2,0,8,65.0,11,205000
2303,0,68.0,2,0,8,70.29,17,120000
2304,1,71.8,2,0,13,83.9,25,340000
2305,0,65.56,2,0,4,83.22,17,105000
2306,1,70.0,2,0,9,80.0,16,280000
2307,1,62.0,2,0,3,62.0,16,100000
2308,1,66.8,2,0,4,73.12,17,200000
2309,0,94.6,2,0,4,82.2,17,305000
2310,1,60.0,2,0,4,70.26,23,120000
2311,1,69.0,2,3,2,75.0,11,505000
2312,1,74.8,1,0,4,67.0,17,300000
2313,0,78.6,2,0,8,77.4,18,325000
2314,1,87.9,2,0,4,66.0,21,1500000
2315,0,93.4,2,0,3,76.16,21,820000
2316,1,80.0,2,0,8,63.0,23,305000
2317,1,78.0,2,0,8,73.0,17,180000
2318,1,47.0,2,0,13,59.9,23,120000
2319,1,48.0,2,0,13,68.16,23,240000
2320,1,81.5,2,0,7,58.54,14,95000
2321,0,77.0,1,0,13,77.0,4,300000
2322,0,53.33,2,0,12,63.2,11,200000
2323,1,79.8,2,0,15,75.72,13,415000
2324,1,89.1,2,0,9,65.4,0,110000
2325,1,61.0,2,0,15,74.43,23,210000
2326,1,72.77,2,3,2,75.96,23,120000
2327,1,75.6,1,0,8,82.1,17,700000
2328,0,76.5,1,2,16,83.5,14,350000
2329,0,89.3,2,0,3,79.0,21,300000
2330,0,67.6,2,0,13,74.0,23,240000
2331,0,89.0,2,0,4,77.0,7,310000
2332,1,92.5,2,0,3,61.2,0,490000
2333,1,79.0,2,0,8,74.0,20,330000
2334,1,81.4,2,0,3,75.57,23,650000
2335,1,82.0,2,0,13,55.6,14,755000
2336,1,63.0,2,0,8,65.0,7,600000
2337,1,66.2,2,0,8,87.5,20,250000
2338,1,78.0,2,0,13,63.2,13,335000
2339,1,62.0,2,0,3,62.0,14,350000
2340,0,65.0,2,0,3,74.0,17,200000
2341,0,69.6,2,0,13,76.6,17,150000
2342,0,85.0,2,0,8,74.0,11,680000
2343,1,70.0,1,0,9,73.25,4,200000
2344,1,72.0,2,0,8,62.1,17,320000
2345,0,85.0,2,0,9,67.0,11,315000
2346,0,74.6,2,0,13,77.26,23,275000
2347,1,76.89,2,0,13,55.89,14,470000
2348,1,64.31,2,0,4,65.33,18,330000
2349,1,70.0,2,0,8,66.72,23,250000
2350,0,79.4,2,0,7,80.0,16,400000
2351,1,67.4,2,0,13,66.0,3,120000
2352,1,61.5,2,0,16,70.09,16,130000
2353,1,55.0,2,0,15,61.0,23,240000
2354,0,79.5,2,0,3,63.25,14,100000
2355,1,80.0,2,0,10,66.74,23,650000
2356,1,50.2,2,0,5,64.8,11,240000
2357,0,71.6,2,0,8,75.04,23,300000
2358,1,55.0,2,0,15,66.0,24,95000
2359,1,72.0,1,0,8,78.96,4,240000
2360,1,96.33,2,0,8,96.9,11,800000
2361,1,90.0,2,0,15,66.0,14,145000
2362,0,75.0,2,0,13,65.0,11,420000
2363,0,66.67,2,3,2,64.67,18,160000
2364,1,63.9,2,0,3,60.65,23,240000
2365,0,78.0,2,0,4,80.35,7,300000
2366,0,85.3,2,0,13,83.9,20,530000
2367,1,76.5,2,0,11,61.0,14,405000
2368,0,76.0,2,0,13,81.0,25,90000
2369,1,65.4,2,0,4,68.0,23,200000
2370,1,93.4,2,0,8,81.0,21,350000
2371,1,86.1,2,0,4,71.0,20,340000
2372,1,70.6,2,0,9,74.96,23,215000
